end_date,tau,theta,kappa,rho,sigma,R0,score,alpha1,1/alpha2,1/beta,1/gamma,Re,susceptibles,total_population
2020-03-27,601.0,0.0005864875320257643,3.267301932862555e-05,0.10803400603396163,0.005061191568581787,21.2,0.27592772427922924,0.001,12773.0,3.0,82.0,20.97824807475317,56126709.0,56720000.0
2020-03-28,689.8333333333334,0.004187454631025683,3.490851528069886e-05,0.09357934513592603,0.005031559882249452,18.371666666666666,0.25951535773457185,0.0045,13492.0,8.5,95.16666666666667,18.174278568141748,56056707.0,56720000.0
2020-03-29,778.6666666666666,0.007788421730025603,3.714401123277217e-05,0.07912468423789044,0.005001928195917116,15.543333333333333,0.24310299118991444,0.008,14211.0,14.0,108.33333333333333,15.370309061530325,55986705.0,56720000.0
2020-03-30,867.5,0.011389388829025522,3.9379507184845476e-05,0.06467002333985485,0.00497229650958478,12.715,0.22669062464525702,0.0115,14930.0,19.5,121.5,12.5663395549189,55916703.0,56720000.0
2020-03-31,956.3333333333333,0.014990355928025442,4.1615003136918785e-05,0.050215362441819254,0.004942664823252445,9.886666666666667,0.21027825810059964,0.015,15649.0,25.0,134.66666666666666,9.762370048307476,55846701.0,56720000.0
2020-04-01,1045.1666666666665,0.01859132302702536,4.3850499088992094e-05,0.03576070154378366,0.00491303313692011,7.058333333333334,0.19386589155594222,0.0185,16368.0,30.5,147.83333333333331,6.958400541696053,55776699.0,56720000.0
2020-04-02,1134.0,0.02219229012602528,4.60859950410654e-05,0.021306040645748058,0.004883401450587774,4.23,0.1774535250112848,0.022,17087.0,36.0,161.0,4.1544310350846265,55706697.0,56720000.0
2020-04-03,956.0,0.021339663418358495,7.045790165123402e-05,0.021084007777490768,0.0037063428720134992,7.403333333333334,0.23387751562191864,0.021333333333333333,12556.333333333332,30.666666666666668,210.0,7.250159117125058,55620426.333333336,56720000.0
2020-04-04,778.0,0.02048703671069171,9.482980826140263e-05,0.02086197490923348,0.0025292842934392244,10.576666666666668,0.29030150623255246,0.020666666666666667,8025.666666666666,25.333333333333336,259.0,10.34588719916549,55534155.666666664,56720000.0
2020-04-05,600.0,0.019634410003024926,0.00011920171487157125,0.02063994204097619,0.0013522257148649494,13.75,0.34672549684318626,0.02,3495.0,20.0,308.0,13.441615281205923,55447885.0,56720000.0
2020-04-06,573.6666666666666,0.02213437713696951,0.00010344605416210495,0.019479104843617753,0.0022200006395689527,11.793333333333333,0.37263720799864086,0.0225,4986.333333333333,20.333333333333332,264.3333333333333,11.525883141190643,55364651.833333336,56720000.0
2020-04-07,547.3333333333334,0.024634344270914096,8.769039345263866e-05,0.018318267646259313,0.0030877755642729557,9.836666666666666,0.39854891915409546,0.025,6477.666666666666,20.666666666666668,220.66666666666669,9.610151001175364,55281418.666666664,56720000.0
2020-04-08,521.0,0.02713431140485868,7.193473274317235e-05,0.017157430448900876,0.003955550488976959,7.88,0.42446063030955006,0.027500000000000004,7969.0,21.0,177.0,7.694418861160084,55198185.5,56720000.0
2020-04-09,494.6666666666667,0.029634278538803266,5.6179072033706045e-05,0.015996593251542436,0.004823325413680962,5.923333333333333,0.4503723414650046,0.030000000000000002,9460.333333333332,21.333333333333332,133.33333333333334,5.778686721144805,55114952.333333336,56720000.0
2020-04-10,468.33333333333337,0.03213424567274785,4.042341132423974e-05,0.014835756054184,0.005691100338384965,3.966666666666667,0.4762840526204592,0.0325,10951.666666666666,21.666666666666668,89.66666666666669,3.862954581129525,55031719.166666664,56720000.0
2020-04-11,442.0,0.03463421280669243,2.4667750614773434e-05,0.013674918856825561,0.006558875263088969,2.01,0.5021957637759138,0.035,12443.0,22.0,46.0,1.9472224411142451,54948486.0,56720000.0
2020-04-12,489.85714285714283,0.033394600860338026,6.463012234824519e-05,0.01740692630448798,0.008424843819201592,2.0057142857142853,0.472066069721089,0.03371428571428572,11648.57142857143,21.214285714285715,44.357142857142854,1.9403073802135802,54868112.28571428,56720000.0
2020-04-13,537.7142857142857,0.03215498891398361,0.00010459249408171695,0.021138933752150396,0.010290812375314214,2.0014285714285713,0.4419363756662642,0.03242857142857143,10854.142857142857,20.428571428571427,42.714285714285715,1.9333923193129154,54787738.571428575,56720000.0
2020-04-14,585.5714285714286,0.030915376967629204,0.00014455486581518872,0.024870941199812813,0.012156780931426837,1.9971428571428569,0.4118066816114394,0.031142857142857146,10059.714285714286,19.642857142857142,41.07142857142857,1.9264772584122505,54707364.85714286,56720000.0
2020-04-15,633.4285714285714,0.029675765021274794,0.00018451723754866047,0.02860294864747523,0.014022749487539458,1.9928571428571427,0.3816769875566146,0.02985714285714286,9265.285714285714,18.857142857142858,39.42857142857143,1.9195621975115855,54626991.14285714,56720000.0
2020-04-16,681.2857142857142,0.028436153074920385,0.0002244796092821322,0.032334956095137646,0.01588871804365208,1.9885714285714284,0.3515472935017898,0.028571428571428574,8470.857142857143,18.071428571428573,37.785714285714285,1.9126471366109206,54546617.428571425,56720000.0
2020-04-17,729.1428571428571,0.027196541128565975,0.00026444198101560395,0.03606696354280007,0.017754686599764705,1.9842857142857142,0.32141759944696496,0.027285714285714288,7676.428571428572,17.285714285714285,36.14285714285714,1.9057320757102558,54466243.71428572,56720000.0
2020-04-18,777.0,0.02595692918221157,0.00030440435274907575,0.039798970990462486,0.019620655155877326,1.98,0.29128790539214017,0.026000000000000002,6882.0,16.5,34.5,1.8988170148095909,54385870.0,56720000.0
2020-04-19,824.8571428571429,0.024717317235857156,0.0003443667244825475,0.0435309784381249,0.02148662371198995,1.9757142857142855,0.26115821133731537,0.024714285714285716,6087.571428571428,15.714285714285715,32.85714285714286,1.891901953908926,54305496.28571428,56720000.0
2020-04-20,872.7142857142857,0.02347770528950275,0.00038432909621601924,0.04726298588578732,0.023352592268102573,1.9714285714285713,0.23102851728249058,0.02342857142857143,5293.142857142857,14.928571428571429,31.214285714285715,1.8849868930082612,54225122.571428575,56720000.0
2020-04-21,920.5714285714286,0.022238093343148337,0.000424291467949491,0.050994993333449735,0.025218560824215194,1.967142857142857,0.20089882322766578,0.022142857142857145,4498.714285714285,14.142857142857142,29.571428571428573,1.8780718321075962,54144748.85714286,56720000.0
2020-04-22,968.4285714285714,0.02099848139679393,0.0004642538396829628,0.05472700078111215,0.027084529380327817,1.9628571428571429,0.17076912917284098,0.02085714285714286,3704.2857142857138,13.357142857142858,27.92857142857143,1.8711567712069312,54064375.14285714,56720000.0
2020-04-23,1016.2857142857142,0.01975886945043952,0.0005042162114164345,0.058459008228774575,0.02895049793644044,1.9585714285714284,0.14063943511801613,0.019571428571428573,2909.857142857143,12.571428571428571,26.285714285714285,1.8642417103062663,53984001.428571425,56720000.0
2020-04-24,1064.142857142857,0.01851925750408511,0.0005441785831499064,0.06219101567643699,0.03081646649255306,1.9542857142857142,0.11050974106319134,0.018285714285714287,2115.4285714285706,11.785714285714286,24.642857142857142,1.8573266494056015,53903627.71428572,56720000.0
2020-04-25,1112.0,0.0172796455577307,0.000584140954883378,0.06592302312409941,0.032682435048665685,1.95,0.08038004700836654,0.017,1321.0,11.0,23.0,1.8504115885049366,53823254.0,56720000.0
2020-04-26,1148.6666666666667,0.018013419824722925,0.000396731869289682,0.06740257237215741,0.03508788548871125,1.8766666666666667,0.10688506305689803,0.017666666666666667,13789.0,11.333333333333334,22.333333333333332,1.7785902800893276,53750036.666666664,56720000.0
2020-04-27,1185.3333333333333,0.01874719409171515,0.00020932278369598605,0.06888212162021543,0.03749333592875681,1.8033333333333332,0.13339007910542952,0.018333333333333333,26257.0,11.666666666666666,21.666666666666668,1.7067689716737189,53676819.333333336,56720000.0
2020-04-28,1222.0,0.019480968358707374,2.1913698102290146e-05,0.07036167086827343,0.039898786368802376,1.73,0.15989509515396103,0.019,38725.0,12.0,21.0,1.63494766325811,53603602.0,56720000.0
2020-04-29,1022.6666666666666,0.013041245572949303,0.00014619099292864386,0.05995911446451931,0.0340558903556612,1.7266666666666666,0.14355817247178262,0.012666666666666666,26182.333333333336,11.666666666666666,20.333333333333332,1.629499097790315,53527809.0,56720000.0
2020-04-30,823.3333333333333,0.006601522787191233,0.00027046828775499756,0.0495565580607652,0.028212994342520024,1.7233333333333334,0.12722124978960422,0.006333333333333333,13639.666666666668,11.333333333333334,19.666666666666668,1.6240505323225198,53452016.0,56720000.0
2020-05-01,624.0,0.0001618000014331611,0.0003947455825813513,0.039154001657011085,0.022370098329378845,1.72,0.11088432710742582,0.0,1097.0,11.0,19.0,1.618601966854725,53376223.0,56720000.0
2020-05-02,689.6666666666666,0.006151624779577615,0.00029904103523805455,0.044602386303476904,0.025018610125347018,1.7433333333333334,0.12235754352696473,0.005999999999999999,2497.0,10.666666666666666,18.666666666666668,1.638042657910202,53296463.666666664,56720000.0
2020-05-03,755.3333333333334,0.012141449557722069,0.00020333648789475783,0.05005077094994273,0.027667121921315194,1.7666666666666666,0.13383075994650365,0.011999999999999999,3897.0,10.333333333333334,18.333333333333332,1.6574833489656793,53216704.333333336,56720000.0
2020-05-04,821.0,0.018131274335866525,0.00010763194055146111,0.05549915559640855,0.030315633717283366,1.79,0.14530397636604256,0.018,5297.0,10.0,18.0,1.6769240400211565,53136945.0,56720000.0
2020-05-05,665.0,0.01889332144011248,8.89479150622981e-05,0.044691381565904256,0.02333351985177162,1.9933333333333334,0.11898429965335408,0.018666666666666665,5115.333333333333,10.0,20.666666666666668,1.863707921368124,53049390.666666664,56720000.0
2020-05-06,509.0,0.01965536854435843,7.02638895731351e-05,0.03388360753539996,0.016351405986259872,2.1966666666666668,0.0926646229406656,0.019333333333333334,4933.666666666667,10.0,23.333333333333332,2.050491802715092,52961836.333333336,56720000.0
2020-05-07,353.0,0.020417415648604383,5.1579864083972094e-05,0.023075833504895667,0.009369292120748128,2.4,0.06634494622797714,0.02,4752.0,10.0,26.0,2.2372756840620593,52874282.0,56720000.0
2020-05-08,651.6666666666667,0.020197216338980698,5.30284687841507e-05,0.043212704966966366,0.02034484682225912,2.243333333333333,0.06837667891667755,0.02,8337.666666666666,10.0,24.0,2.0883278945110484,52788955.0,56720000.0
2020-05-09,950.3333333333334,0.019977017029357013,5.44770734843293e-05,0.06334957642903706,0.031320401523770115,2.0866666666666664,0.07040841160537796,0.02,11923.333333333332,10.0,22.0,1.9393801049600377,52703628.0,56720000.0
2020-05-10,1249.0,0.019756817719733328,5.5925678184507905e-05,0.08348644789110776,0.04229595622528111,1.93,0.07244014429407837,0.02,15509.0,10.0,20.0,1.7904323154090267,52618301.0,56720000.0
2020-05-11,961.0,0.018965381955973845,7.850037589758367e-05,0.06529089673618266,0.03192565384413812,2.123333333333333,0.07738838143675822,0.019,11060.0,9.666666666666666,21.0,1.9661661182416548,52536528.0,56720000.0
2020-05-12,673.0,0.01817394619221436,0.00010107507361065946,0.04709534558125756,0.021555351462995132,2.3166666666666664,0.08233661857943808,0.018000000000000002,6611.0,9.333333333333334,22.0,2.141899921074283,52454755.0,56720000.0
2020-05-13,385.0,0.017382510428454876,0.00012364977132373522,0.028899794426332462,0.011185049081852146,2.51,0.08728485572211793,0.017,2162.0,9.0,23.0,2.317633723906911,52372982.0,56720000.0
2020-05-14,383.6666666666667,0.01161362024974184,0.00015935983441471577,0.028348682671006296,0.013336079632247916,2.1799999999999997,0.09829087484557339,0.011333333333333334,1823.3333333333333,9.0,20.333333333333332,2.010360756229431,52277298.666666664,56720000.0
