end_date,tau,theta,kappa,rho,sigma,R0,score,alpha1,1/alpha2,1/beta,1/gamma,Re,susceptibles,total_population
2020-03-15,867.0,0.12814080602932237,0.00025766052060137304,0.08246702833737726,0.015502878212054927,4.56,0.6734343188700762,0.128,2336.0,7.0,38.0,2.463809586559051,196813.0,364260.0
2020-03-16,870.0,0.08556050603182797,0.0006980967304002815,0.09846813619105842,0.012343592111603057,8.756666666666666,0.6226872694963668,0.08533333333333334,1685.6666666666665,6.0,58.66666666666667,3.986347947436812,180990.33333333334,364260.0
2020-03-17,873.0,0.04298020603433356,0.00113853294019919,0.11446924404473957,0.009184306011151187,12.953333333333333,0.5719402201226574,0.04266666666666667,1035.3333333333333,5.0,79.33333333333334,5.508886308314573,165167.66666666666,364260.0
2020-03-18,876.0,0.0003999060368391591,0.0015789691499980983,0.13047035189842074,0.006025019910699317,17.15,0.521193170748948,0.0,385.0,4.0,100.0,7.031424669192335,149345.0,364260.0
2020-03-19,946.6666666666666,0.0003779659769957534,0.0013845317942091614,0.1268355743725281,0.008168871413011767,15.229999999999999,0.5767068110585679,0.0,685.6666666666667,4.666666666666667,91.16666666666667,5.721184268562748,115503.83333333334,364260.0
2020-03-20,1017.3333333333334,0.00035602591715234766,0.0011900944384202247,0.12320079684663546,0.010312722915324216,13.309999999999999,0.6322204513681879,0.0,986.3333333333334,5.333333333333333,82.33333333333333,4.410943867933161,81662.66666666667,364260.0
2020-03-21,1088.0,0.00033408585730894196,0.0009956570826312877,0.11956601932074282,0.012456574417636666,11.389999999999999,0.6877340916778079,0.0,1287.0,6.0,73.5,3.100703467303574,47821.5,364260.0
2020-03-22,1158.6666666666667,0.00031214579746553626,0.0008012197268423509,0.11593124179485016,0.014600425919949114,9.469999999999999,0.7432477319874278,0.0,1587.6666666666667,6.666666666666666,64.66666666666666,1.7904630666739871,13980.333333333343,364260.0
2020-03-23,1229.3333333333335,0.00029020573762213056,0.0006067823710534141,0.11229646426895752,0.016744277422261564,7.549999999999999,0.7987613722970477,0.0,1888.3333333333335,7.333333333333333,55.83333333333333,0.48022266604440045,-19860.833333333314,364260.0
2020-03-24,1300.0,0.0002682656777787248,0.000412345015264477,0.10866168674306488,0.018888128924574015,5.63,0.8542750126066677,0.0,2189.0,8.0,47.0,-0.8300177345851865,-53702.0,364260.0
2020-03-25,1327.6666666666667,0.00018869384201632318,0.00029736986265144167,0.11189761303562956,0.02005275466521835,5.51,0.596674206038871,0.0,6207.666666666666,8.0,45.333333333333336,-1.6578615000274528,-112145.0,364260.0
