end_date,tau,theta,kappa,rho,sigma,R0,score,alpha1,1/alpha2,1/beta,1/gamma,Re,susceptibles,total_population
2020-03-15,1407.0,0.08677107423949529,0.0001448118675658571,0.14377741424853738,0.08780962267936476,1.49,0.1401291496737023,0.087,6747.0,6.0,11.0,1.4869258744455396,80992553.0,81160000.0
2020-03-16,1377.6666666666667,0.09664882750423304,0.00022254306357581406,0.13383254817136123,0.07152423107768394,1.8466666666666667,0.1103864144826493,0.09666666666666666,5305.666666666667,6.666666666666667,15.0,1.8423575880565137,80976730.33333333,81160000.0
2020-03-17,1348.3333333333333,0.10652658076897077,0.00030027425958577096,0.12388768209418509,0.0552388394760031,2.203333333333333,0.0806436792915963,0.10633333333333334,3864.3333333333335,7.333333333333333,19.0,2.197789301667488,80960907.66666667,81160000.0
2020-03-18,1319.0,0.11640433403370852,0.0003780054555957279,0.11394281601700895,0.038953447874322276,2.56,0.050900944100543306,0.116,2423.0,8.0,23.0,2.5532210152784622,80945085.0,81160000.0
2020-03-19,1386.0,0.12307332187382587,0.0004991943701528477,0.11046756531634844,0.028214372096479354,3.37,0.03889621199253982,0.123,1928.0,8.0,34.0,2.117250488541153,80915207.0,81160000.0
2020-03-20,1090.5,0.10513137241517057,0.001518326033487885,0.0843602270272111,0.03406884669777365,2.31,0.03972560761826105,0.105,1072.5,8.5,23.5,1.681279961803844,80885329.0,81160000.0
2020-03-21,795.0,0.08718942295651524,0.002537457696822922,0.05825288873807376,0.03992332129906795,1.25,0.04055500324398227,0.087,217.0,9.0,13.0,1.2453094350665352,80855451.0,81160000.0
2020-03-22,801.0,0.08266295368278662,0.0019842209227753545,0.060800439157794116,0.03338589047398757,1.7933333333333334,0.03812088286758904,0.08266666666666667,359.0,8.666666666666666,17.666666666666668,1.7852624319862,80817646.66666667,81160000.0
2020-03-23,807.0,0.078136484409058,0.001430984148727787,0.06334798957751447,0.026848459648907204,2.336666666666667,0.03568676249119581,0.07833333333333332,501.0,8.333333333333334,22.333333333333336,2.3252154289058646,80779842.33333333,81160000.0
2020-03-24,813.0,0.07361001513532937,0.0008777473746802195,0.06589553999723483,0.02031102882382683,2.88,0.033252642114802576,0.074,643.0,8.0,27.0,2.8651684258255297,80742038.0,81160000.0
2020-03-25,977.3333333333334,0.06734975712166724,0.0008702557711011445,0.09301368518002497,0.02916024508029017,2.893333333333333,0.02727102790330221,0.06766666666666667,782.0,7.333333333333333,24.333333333333332,2.876330413832758,80683595.0,81160000.0
2020-03-26,1141.6666666666667,0.0610894991080051,0.0008627641675220696,0.1201318303628151,0.03800946133675351,2.9066666666666667,0.021289413691801845,0.06133333333333333,921.0,6.666666666666667,21.666666666666668,2.887492401839987,80625152.0,81160000.0
2020-03-27,1306.0,0.05482924109434297,0.0008552725639429946,0.14724997554560523,0.046858677593216845,2.92,0.015307799480301485,0.055,1060.0,6.0,19.0,2.8986543898472155,80566709.0,81160000.0
