end_date,tau,theta,kappa,rho,sigma,R0,score,alpha1,1/alpha2,1/beta,1/gamma,Re,susceptibles,total_population
2020-03-19,808.0,0.00039800270908189997,0.0005001860450897077,0.041385494964865974,0.0044772995794368576,8.31,0.22144422700194458,0.0,1121.0,13.0,125.0,,,
2020-03-20,660.5,0.0005375283484509637,0.0003093992666176465,0.06201215888256552,0.010270778822249946,6.705,0.1986830295694157,0.0005,2062.0,8.5,73.5,,,
2020-03-21,513.0,0.0006770539878200275,0.00011861248814558527,0.08263882280026506,0.016064258065063036,5.1,0.17592183213688684,0.001,3003.0,4.0,22.0,5.002006315457413,15545451.0,15850000.0
2020-03-22,702.0,0.0005222849418251747,0.00017015661836863844,0.12200489686821528,0.014604856138805456,8.993333333333334,0.18026765374002882,0.0006666666666666668,2916.6666666666665,3.6666666666666665,36.0,8.780508892534174,15507646.666666666,15850000.0
2020-03-23,891.0,0.00036751589583032193,0.00022170074859169161,0.1613709709361655,0.013145454212547878,12.886666666666667,0.18461347534317077,0.0003333333333333334,2830.3333333333335,3.3333333333333335,50.0,12.559011469610937,15469842.333333334,15850000.0
2020-03-24,1080.0,0.00021274684983546913,0.0002732448788147448,0.20073704500411574,0.011686052286290298,16.78,0.18895929694631275,0.0,2744.0,3.0,64.0,16.337514046687698,15432038.0,15850000.0
2020-03-25,845.6666666666666,0.0001866198217898593,0.0002270623711636845,0.14486857496691666,0.008741996161830608,14.88,0.15671955450950678,0.0,2477.0,4.333333333333333,73.0,14.446761955835962,15373595.0,15850000.0
2020-03-26,611.3333333333333,0.00016049279374424945,0.0001808798635126242,0.08900010492971759,0.005797940037370919,12.98,0.12447981207270083,0.0,2210.0,5.666666666666666,82.0,12.556009864984228,15315152.0,15850000.0
2020-03-27,377.0,0.00013436576569863962,0.00013469735586156393,0.033131634892518524,0.002853883912911231,11.08,0.09224006963589486,0.0,1943.0,7.0,91.0,10.665257774132492,15256709.0,15850000.0
2020-03-28,639.5,0.00020445577789375422,8.749697546477531e-05,0.05355975906654,0.00898310865790552,7.922499999999999,0.16501432701776797,0.0,22952.0,7.75,66.0,7.82948787402734,15193676.333333334,15850000.0
2020-03-29,902.0,0.00027454579008886885,4.029659506798668e-05,0.07398788324056148,0.01511233340289981,4.765,0.23778858439964107,0.0,43961.0,8.5,41.0,4.9937179739221875,15130643.666666666,15850000.0
