end_date,tau,theta,kappa,rho,sigma,R0,score,alpha1,1/alpha2,1/beta,1/gamma,Re,susceptibles,total_population
2020-03-15,1221.0,0.00022736579434136703,0.000425309559406674,0.20169905340300565,0.014316357878685567,13.68,0.195223347816786,0.0,1993.0,4.0,59.0,13.628256721030041,44102553.0,44270000.0
2020-03-16,1197.3333333333333,0.00020700606988423602,0.00034326944745612244,0.19325551564136084,0.014873555876599135,12.756666666666666,0.1909099300496526,0.0,2814.0,4.0,55.666666666666664,12.70451643272344,44086730.333333336,44270000.0
2020-03-17,1173.6666666666667,0.000186646345427105,0.0002612293355055709,0.18481197787971604,0.015430753874512702,11.833333333333334,0.18659651228251922,0.0,3635.0,4.0,52.333333333333336,11.780776144416835,44070907.666666664,44270000.0
2020-03-18,1150.0,0.00016628662096997398,0.0001791892235550193,0.17636844011807123,0.01598795187242627,10.91,0.18228309451538582,0.0,4456.0,4.0,49.0,10.857035856110233,44055085.0,44270000.0
2020-03-19,1141.3333333333333,0.00025411756258444945,0.00017981136331298722,0.20057890864326605,0.025405040247250335,9.828333333333333,0.20641473168624222,0.00016666666666666666,4408.0,3.6666666666666665,42.5,9.77724152816053,44021243.833333336,44270000.0
2020-03-20,1132.6666666666667,0.0003419485041989249,0.00018043350307095512,0.22478937716846087,0.0348221286220744,8.746666666666666,0.2305463688570986,0.0003333333333333333,4360.0,3.3333333333333335,36.0,8.697447200210828,43987402.666666664,44270000.0
2020-03-21,1124.0,0.00042977944581340044,0.00018105564282892302,0.24899984569365569,0.044239216996898464,7.665,0.254678006027955,0.0005,4312.0,3.0,29.5,7.617652872261125,43953561.5,44270000.0
2020-03-22,1115.3333333333333,0.000517610387427876,0.00018167778258689095,0.2732103142188505,0.05365630537172253,6.583333333333333,0.27880964319881135,0.0006666666666666666,4264.0,2.666666666666667,23.0,6.5378585443114225,43919720.333333336,44270000.0
2020-03-23,1106.6666666666667,0.0006054413290423514,0.00018229992234485885,0.2974207827440453,0.0630733937465466,5.501666666666666,0.3029412803696677,0.0008333333333333333,4216.0,2.3333333333333335,16.5,5.45806421636172,43885879.166666664,44270000.0
2020-03-24,1098.0,0.0006932722706568269,0.00018292206210282675,0.32163125126924014,0.07249048212137066,4.42,0.32707291754052414,0.001,4168.0,2.0,10.0,4.378269888412017,43852038.0,44270000.0
2020-03-25,924.6666666666666,0.0062543846623359595,0.0005610596438325993,0.23886050705510659,0.05068244250082583,5.81,0.24933333431512456,0.006333333333333333,2880.0,3.0,25.333333333333336,5.743806537384233,43793595.0,44270000.0
2020-03-26,751.3333333333333,0.011815497054015092,0.0009391972255623716,0.15608976284097306,0.028874402880281015,7.199999999999999,0.17159375108972494,0.011666666666666665,1592.0,4.0,40.66666666666667,7.109343186356449,43735152.0,44270000.0
2020-03-27,578.0,0.017376609445694226,0.001317334807292144,0.07331901862683955,0.007066363259736199,8.59,0.09385416786432535,0.017,304.0,5.0,56.0,8.474879835328665,43676709.0,44270000.0
2020-03-28,94.0,0.0012583715489800705,0.000258866883416756,0.011873519314315824,0.001236594551512646,7.93,0.23625503384783036,0.001,252.0,5.0,52.0,7.811651332956855,43609307.0,44270000.0
2020-03-29,869.0,0.02664467005700968,0.000246006486177948,0.1325810761807136,0.014331709722383202,8.85,0.31337895844303554,0.027,2453.0,4.0,42.0,8.706037067991868,43549860.0,44270000.0
2020-03-30,968.0,0.06686473862808608,0.0004126411627604553,0.07881614729239471,0.042056746569387085,1.73,0.34734654324629227,0.067,1629.0,8.0,15.0,1.6994255032753558,43487611.0,44270000.0
2020-03-31,897.0,0.041726068414331456,0.00032856889285468006,0.10995145914346707,0.014134403785472116,7.800000000000001,0.4671120094045746,0.0415,2420.0,5.0,48.0,7.648918034786538,43412513.0,44270000.0
2020-04-01,837.5,0.04158206891002168,0.0002892321745890546,0.09330220711195492,0.02415678976440111,4.965,0.4719666737675239,0.04125,2291.0,6.0,31.5,4.865082064716512,43334605.0,44270000.0
2020-04-02,778.0,0.04143806940571191,0.0002498954563234291,0.07665295508044276,0.0341791757433301,2.13,0.4768213381304731,0.041,2162.0,7.0,15.0,2.0812460946464872,43256697.0,44270000.0
2020-04-03,929.0,0.04187419260132884,0.0003967017705051946,0.0760881329624551,0.009965100058838203,7.04,0.6019780373413082,0.042,1626.0,8.0,64.0,6.865722708832166,43174083.0,44270000.0
2020-04-04,727.0,0.028539648124315465,0.0006801728291110731,0.06135750432595216,0.006904676152648261,8.295,0.34659233332885886,0.0285,1002.0,7.5,79.0,8.070649944318951,43085984.0,44270000.0
2020-04-05,525.0,0.015205103647302091,0.0009636438877169516,0.046626875689449225,0.0038442522464583184,9.55,0.09120662931640958,0.015,378.0,7.0,94.0,9.275577179805738,42997885.0,44270000.0
2020-04-06,933.0,0.031149558790870675,0.0007668498325779304,0.08816487543784257,0.009471149246350952,8.34,0.13949619636962313,0.031,844.0,7.0,68.0,8.086597191325954,42924899.0,44270000.0
2020-04-07,372.0,0.020899975993328178,0.0007012439174130388,0.03084933017747396,0.0034234437467666494,7.32,0.1457224022046349,0.021,368.0,8.0,75.0,7.084196459905129,42843904.0,44270000.0
2020-04-08,517.0,0.0596458590693235,0.00019379316897979456,0.020502175487847392,0.005906247240371239,3.16,0.04840610958757158,0.06,1852.0,17.0,60.0,3.0521371438897678,42758896.0,44270000.0
2020-04-09,854.0,0.04503571043626661,0.0002679854009330843,0.057486700676682684,0.00843305662864586,6.31,0.10294953877161153,0.045,2213.0,10.0,70.0,6.082607668850237,42674650.0,44270000.0
2020-04-10,895.0,0.029383228885844718,0.0009319496658511416,0.05922571032820512,0.008899008947264505,5.85,0.09404374696220046,0.029,666.0,10.0,69.0,5.626450053083352,42578281.0,44270000.0
2020-04-11,434.0,0.041229232072833064,0.0008982941689165836,0.019072698185303202,0.004663355261377303,3.29,0.06751128635855436,0.041,335.0,15.0,64.0,3.1583469378811837,42498486.0,44270000.0
2020-04-12,606.0,0.04714831451405483,0.0002477055974683287,0.03494166889913618,0.007490801742375293,4.3,0.07909492853197224,0.047,1698.0,12.0,56.0,4.120629681499887,42423320.0,44270000.0
2020-04-13,1299.0,0.07179644343253905,8.557551283669141e-05,0.062010222869112605,0.018179073184494646,3.15,0.077854668509204,0.072,10541.0,14.0,49.0,3.0135744748136437,42352680.0,44270000.0
2020-04-14,629.0,0.04186221746436394,0.00030445442919010984,0.0315309858047496,0.011840378708482115,2.5949999999999998,0.06074875929695068,0.041999999999999996,1762.5,13.5,41.0,2.4791604192455385,42293808.0,44270000.0
2020-04-15,640.0,0.04147468988732148,0.0004964940855389152,0.03248118829866731,0.011311936288330651,2.6925,0.05492764815805533,0.041499999999999995,1662.75,13.25,41.25,2.566747759543709,42205580.5,44270000.0
2020-04-16,651.0,0.04108716231027902,0.0006885337418877207,0.03343139079258502,0.010783493868179186,2.79,0.04910653701915997,0.041,1563.0,13.0,41.5,2.6543350998418793,42117353.0,44270000.0
2020-04-17,703.0,0.05471322850202614,0.0003671472568706413,0.034166661721931904,0.010698606452628465,2.915,0.07762851177305244,0.0545,1863.0,14.0,45.5,2.7674925058730517,42029809.0,44270000.0
2020-04-18,494.5,0.027672813402647045,0.00047484445558129685,0.0234114829994338,0.00710563051612533,3.0025,0.060788622994548916,0.02775,1101.5,14.5,50.75,2.84493937344703,41949215.0,44270000.0
2020-04-19,286.0,0.0006323983032679531,0.0005825416542919524,0.012656304276935695,0.0035126545796221945,3.09,0.04394873421604539,0.001,340.0,15.0,56.0,2.9223862410210075,41868621.0,44270000.0
2020-04-20,1050.0,0.04917938461368611,0.0003295833935463309,0.043303034505789664,0.0170854248297396,2.36,0.07438684366376755,0.049,2212.0,16.0,42.0,2.228205754687147,41797741.0,44270000.0
